timestamp;position_lat_deg;position_long_deg;altitude;distance;speed;speed_kmh;heart_rate;enhanced_altitude;enhanced_speed;cadence
2025-09-22T14:41:43;46.33669579401612;-0.33173284493386745;105.60000000000002;915.21;9.256;33.321600000000004;119;105.60000000000002;9.256;0
2025-09-22T14:41:46;46.33663033135235;-0.3320739045739174;104.79999999999995;942.47;9.069;32.6484;122;104.79999999999995;9.069;0
2025-09-22T14:41:48;46.336614321917295;-0.3323042392730713;104.39999999999998;960.32;9.06;32.616;123;104.39999999999998;9.06;0
2025-09-22T14:41:52;46.33665011264384;-0.332779074087739;103.79999999999995;997.1;9.069;32.6484;120;103.79999999999995;9.069;0
2025-09-22T14:41:59;46.3366764318198;-0.33358801156282425;102.79999999999995;1059.48;9.163;32.9868;118;102.79999999999995;9.163;0
2025-09-22T14:42:00;46.33667475543916;-0.3337009157985449;102.60000000000002;1068.17;8.976;32.3136;119;102.60000000000002;8.976;0
2025-09-22T14:42:07;46.3366365339607;-0.33447079360485077;101.39999999999998;1127.75;8.612;31.0032;118;101.39999999999998;8.612;0
2025-09-22T14:42:12;46.336555145680904;-0.334933390840888;101.0;1164.5;6.979;25.1244;117;101.0;6.979;0
2025-09-22T14:42:17;46.33651030249894;-0.3352086525410414;100.0;1186.28;2.883;10.3788;116;100.0;2.883;0
2025-09-22T14:42:22;46.336472081020474;-0.3354531526565552;99.60000000000002;1205.61;4.05;14.58;117;99.60000000000002;4.05;0
2025-09-22T14:42:29;46.33641659282148;-0.33569488674402237;98.39999999999998;1225.22;2.986;10.749600000000001;118;98.39999999999998;2.986;0
